,word1,word2,word3,word4,category
15964,Nicosia,Cyprus,Vientiane,Laos,capital-world
15963,Nicosia,Cyprus,Vilnius,Lithuania,capital-world
15962,Nicosia,Cyprus,Warsaw,Poland,capital-world
15961,Nicosia,Cyprus,Windhoek,Namibia,capital-world
15960,Nicosia,Cyprus,Yerevan,Armenia,capital-world
15959,Nicosia,Cyprus,Zagreb,Croatia,capital-world
15958,Nicosia,Cyprus,Abuja,Nigeria,capital-world
15957,Nicosia,Cyprus,Accra,Ghana,capital-world
15956,Nouakchott,Mauritania,Nuuk,Greenland,capital-world
15955,Nouakchott,Mauritania,Oslo,Norway,capital-world
15954,Nouakchott,Mauritania,Ottawa,Canada,capital-world
15953,Nouakchott,Mauritania,Paramaribo,Suriname,capital-world
15952,Nouakchott,Mauritania,Paris,France,capital-world
15951,Nouakchott,Mauritania,Podgorica,Montenegro,capital-world
15950,Nouakchott,Mauritania,Quito,Ecuador,capital-world
15949,Nouakchott,Mauritania,Rabat,Morocco,capital-world
15948,Nouakchott,Mauritania,Riga,Latvia,capital-world
15947,Nouakchott,Mauritania,Rome,Italy,capital-world
15946,Nouakchott,Mauritania,Roseau,Dominica,capital-world
15945,Nouakchott,Mauritania,Santiago,Chile,capital-world
15944,Nouakchott,Mauritania,Skopje,Macedonia,capital-world
15943,Nouakchott,Mauritania,Sofia,Bulgaria,capital-world
15942,Nouakchott,Mauritania,Stockholm,Sweden,capital-world
15941,Nouakchott,Mauritania,Suva,Fiji,capital-world
15940,Nouakchott,Mauritania,Taipei,Taiwan,capital-world
15939,Nouakchott,Mauritania,Tallinn,Estonia,capital-world
15938,Nouakchott,Mauritania,Tashkent,Uzbekistan,capital-world
15937,Nouakchott,Mauritania,Tbilisi,Georgia,capital-world
15936,Nouakchott,Mauritania,Tegucigalpa,Honduras,capital-world
15935,Nouakchott,Mauritania,Tehran,Iran,capital-world
15934,Nouakchott,Mauritania,Thimphu,Bhutan,capital-world
15933,Nouakchott,Mauritania,Tirana,Albania,capital-world
15932,Nouakchott,Mauritania,Tokyo,Japan,capital-world
15931,Nouakchott,Mauritania,Tripoli,Libya,capital-world
15930,Nouakchott,Mauritania,Tunis,Tunisia,capital-world
15929,Nouakchott,Mauritania,Vaduz,Liechtenstein,capital-world
15928,Nouakchott,Mauritania,Valletta,Malta,capital-world
15927,Nouakchott,Mauritania,Vienna,Austria,capital-world
15926,Nouakchott,Mauritania,Vientiane,Laos,capital-world
15925,Nouakchott,Mauritania,Vilnius,Lithuania,capital-world
15924,Nouakchott,Mauritania,Warsaw,Poland,capital-world
15923,Nouakchott,Mauritania,Windhoek,Namibia,capital-world
15922,Nouakchott,Mauritania,Yerevan,Armenia,capital-world
15921,Nouakchott,Mauritania,Zagreb,Croatia,capital-world
15920,Nouakchott,Mauritania,Abuja,Nigeria,capital-world
15919,Nouakchott,Mauritania,Accra,Ghana,capital-world
15918,Nouakchott,Mauritania,Algiers,Algeria,capital-world
15917,Nuuk,Greenland,Oslo,Norway,capital-world
15916,Nuuk,Greenland,Ottawa,Canada,capital-world
15915,Nuuk,Greenland,Paramaribo,Suriname,capital-world
15914,Nuuk,Greenland,Paris,France,capital-world
15913,Nuuk,Greenland,Podgorica,Montenegro,capital-world
15912,Nuuk,Greenland,Quito,Ecuador,capital-world
15911,Nuuk,Greenland,Rabat,Morocco,capital-world
15910,Nuuk,Greenland,Riga,Latvia,capital-world
15909,Nuuk,Greenland,Rome,Italy,capital-world
15908,Nuuk,Greenland,Roseau,Dominica,capital-world
15907,Nuuk,Greenland,Santiago,Chile,capital-world
15906,Nuuk,Greenland,Skopje,Macedonia,capital-world
15905,Nuuk,Greenland,Sofia,Bulgaria,capital-world
15904,Nuuk,Greenland,Stockholm,Sweden,capital-world
15903,Nuuk,Greenland,Suva,Fiji,capital-world
15902,Nuuk,Greenland,Taipei,Taiwan,capital-world
15901,Nuuk,Greenland,Tallinn,Estonia,capital-world
15900,Nuuk,Greenland,Tashkent,Uzbekistan,capital-world
15899,Nuuk,Greenland,Tbilisi,Georgia,capital-world
15898,Nuuk,Greenland,Tegucigalpa,Honduras,capital-world
15897,Nuuk,Greenland,Tehran,Iran,capital-world
15896,Nuuk,Greenland,Thimphu,Bhutan,capital-world
15895,Nuuk,Greenland,Tirana,Albania,capital-world
15894,Nuuk,Greenland,Tokyo,Japan,capital-world
15893,Nuuk,Greenland,Tripoli,Libya,capital-world
15892,Nuuk,Greenland,Tunis,Tunisia,capital-world
15891,Nuuk,Greenland,Vaduz,Liechtenstein,capital-world
15890,Nuuk,Greenland,Valletta,Malta,capital-world
15889,Nuuk,Greenland,Vienna,Austria,capital-world
15888,Nuuk,Greenland,Vientiane,Laos,capital-world
15887,Nuuk,Greenland,Vilnius,Lithuania,capital-world
15886,Nuuk,Greenland,Warsaw,Poland,capital-world
15885,Nuuk,Greenland,Windhoek,Namibia,capital-world
15884,Nuuk,Greenland,Yerevan,Armenia,capital-world
15883,Nuuk,Greenland,Zagreb,Croatia,capital-world
15882,Nuuk,Greenland,Abuja,Nigeria,capital-world
15881,Nuuk,Greenland,Accra,Ghana,capital-world
15880,Nuuk,Greenland,Algiers,Algeria,capital-world
15879,Nuuk,Greenland,Amman,Jordan,capital-world
15878,Oslo,Norway,Ottawa,Canada,capital-world
15877,Oslo,Norway,Paramaribo,Suriname,capital-world
15876,Oslo,Norway,Paris,France,capital-world
15875,Oslo,Norway,Podgorica,Montenegro,capital-world
15874,Oslo,Norway,Quito,Ecuador,capital-world
15873,Oslo,Norway,Rabat,Morocco,capital-world
15872,Oslo,Norway,Riga,Latvia,capital-world
15871,Oslo,Norway,Rome,Italy,capital-world
15870,Oslo,Norway,Roseau,Dominica,capital-world
15869,Oslo,Norway,Santiago,Chile,capital-world
15868,Oslo,Norway,Skopje,Macedonia,capital-world
15867,Oslo,Norway,Sofia,Bulgaria,capital-world
15866,Oslo,Norway,Stockholm,Sweden,capital-world
15865,Oslo,Norway,Suva,Fiji,capital-world
15864,Oslo,Norway,Taipei,Taiwan,capital-world
15863,Oslo,Norway,Tallinn,Estonia,capital-world
15862,Oslo,Norway,Tashkent,Uzbekistan,capital-world
15861,Oslo,Norway,Tbilisi,Georgia,capital-world
15860,Oslo,Norway,Tegucigalpa,Honduras,capital-world
15859,Oslo,Norway,Tehran,Iran,capital-world
15858,Oslo,Norway,Thimphu,Bhutan,capital-world
15857,Oslo,Norway,Tirana,Albania,capital-world
15856,Oslo,Norway,Tokyo,Japan,capital-world
15855,Oslo,Norway,Tripoli,Libya,capital-world
15854,Oslo,Norway,Tunis,Tunisia,capital-world
15853,Oslo,Norway,Vaduz,Liechtenstein,capital-world
15852,Oslo,Norway,Valletta,Malta,capital-world
15851,Oslo,Norway,Vienna,Austria,capital-world
15850,Oslo,Norway,Vientiane,Laos,capital-world
15849,Oslo,Norway,Vilnius,Lithuania,capital-world
15848,Oslo,Norway,Warsaw,Poland,capital-world
15847,Oslo,Norway,Windhoek,Namibia,capital-world
15846,Oslo,Norway,Yerevan,Armenia,capital-world
15845,Oslo,Norway,Zagreb,Croatia,capital-world
15844,Oslo,Norway,Abuja,Nigeria,capital-world
15843,Oslo,Norway,Accra,Ghana,capital-world
15842,Oslo,Norway,Algiers,Algeria,capital-world
15841,Oslo,Norway,Amman,Jordan,capital-world
15840,Oslo,Norway,Ankara,Turkey,capital-world
15839,Ottawa,Canada,Paramaribo,Suriname,capital-world
15838,Ottawa,Canada,Paris,France,capital-world
15837,Ottawa,Canada,Podgorica,Montenegro,capital-world
15836,Ottawa,Canada,Quito,Ecuador,capital-world
15835,Ottawa,Canada,Rabat,Morocco,capital-world
15834,Ottawa,Canada,Riga,Latvia,capital-world
15833,Ottawa,Canada,Rome,Italy,capital-world
15832,Ottawa,Canada,Roseau,Dominica,capital-world
15831,Ottawa,Canada,Santiago,Chile,capital-world
15830,Ottawa,Canada,Skopje,Macedonia,capital-world
15829,Ottawa,Canada,Sofia,Bulgaria,capital-world
15828,Ottawa,Canada,Stockholm,Sweden,capital-world
15827,Ottawa,Canada,Suva,Fiji,capital-world
15826,Ottawa,Canada,Taipei,Taiwan,capital-world
15825,Ottawa,Canada,Tallinn,Estonia,capital-world
15824,Ottawa,Canada,Tashkent,Uzbekistan,capital-world
15823,Ottawa,Canada,Tbilisi,Georgia,capital-world
15822,Ottawa,Canada,Tegucigalpa,Honduras,capital-world
15821,Ottawa,Canada,Tehran,Iran,capital-world
15820,Ottawa,Canada,Thimphu,Bhutan,capital-world
15819,Ottawa,Canada,Tirana,Albania,capital-world
15818,Ottawa,Canada,Tokyo,Japan,capital-world
15817,Ottawa,Canada,Tripoli,Libya,capital-world
15816,Ottawa,Canada,Tunis,Tunisia,capital-world
15815,Ottawa,Canada,Vaduz,Liechtenstein,capital-world
15814,Ottawa,Canada,Valletta,Malta,capital-world
15813,Ottawa,Canada,Vienna,Austria,capital-world
15812,Ottawa,Canada,Vientiane,Laos,capital-world
15811,Ottawa,Canada,Vilnius,Lithuania,capital-world
15810,Ottawa,Canada,Warsaw,Poland,capital-world
15809,Ottawa,Canada,Windhoek,Namibia,capital-world
15808,Ottawa,Canada,Yerevan,Armenia,capital-world
15807,Ottawa,Canada,Zagreb,Croatia,capital-world
15806,Ottawa,Canada,Abuja,Nigeria,capital-world
15805,Ottawa,Canada,Accra,Ghana,capital-world
15804,Ottawa,Canada,Algiers,Algeria,capital-world
15803,Ottawa,Canada,Amman,Jordan,capital-world
15802,Ottawa,Canada,Ankara,Turkey,capital-world
15801,Ottawa,Canada,Antananarivo,Madagascar,capital-world
15800,Paramaribo,Suriname,Paris,France,capital-world
15799,Paramaribo,Suriname,Podgorica,Montenegro,capital-world
15798,Paramaribo,Suriname,Quito,Ecuador,capital-world
15797,Paramaribo,Suriname,Rabat,Morocco,capital-world
15796,Paramaribo,Suriname,Riga,Latvia,capital-world
15795,Paramaribo,Suriname,Rome,Italy,capital-world
15794,Paramaribo,Suriname,Roseau,Dominica,capital-world
15793,Paramaribo,Suriname,Santiago,Chile,capital-world
15792,Paramaribo,Suriname,Skopje,Macedonia,capital-world
15791,Paramaribo,Suriname,Sofia,Bulgaria,capital-world
15790,Paramaribo,Suriname,Stockholm,Sweden,capital-world
15789,Paramaribo,Suriname,Suva,Fiji,capital-world
15788,Paramaribo,Suriname,Taipei,Taiwan,capital-world
15787,Paramaribo,Suriname,Tallinn,Estonia,capital-world
15786,Paramaribo,Suriname,Tashkent,Uzbekistan,capital-world
15785,Paramaribo,Suriname,Tbilisi,Georgia,capital-world
15784,Paramaribo,Suriname,Tegucigalpa,Honduras,capital-world
15783,Paramaribo,Suriname,Tehran,Iran,capital-world
15782,Paramaribo,Suriname,Thimphu,Bhutan,capital-world
15781,Paramaribo,Suriname,Tirana,Albania,capital-world
15780,Paramaribo,Suriname,Tokyo,Japan,capital-world
15779,Paramaribo,Suriname,Tripoli,Libya,capital-world
15778,Paramaribo,Suriname,Tunis,Tunisia,capital-world
15777,Paramaribo,Suriname,Vaduz,Liechtenstein,capital-world
15776,Paramaribo,Suriname,Valletta,Malta,capital-world
15775,Paramaribo,Suriname,Vienna,Austria,capital-world
15774,Paramaribo,Suriname,Vientiane,Laos,capital-world
15773,Paramaribo,Suriname,Vilnius,Lithuania,capital-world
15772,Paramaribo,Suriname,Warsaw,Poland,capital-world
15771,Paramaribo,Suriname,Windhoek,Namibia,capital-world
15770,Paramaribo,Suriname,Yerevan,Armenia,capital-world
15769,Paramaribo,Suriname,Zagreb,Croatia,capital-world
15768,Paramaribo,Suriname,Abuja,Nigeria,capital-world
15767,Paramaribo,Suriname,Accra,Ghana,capital-world
15766,Paramaribo,Suriname,Algiers,Algeria,capital-world
15765,Paramaribo,Suriname,Amman,Jordan,capital-world
15764,Paramaribo,Suriname,Ankara,Turkey,capital-world
15763,Paramaribo,Suriname,Antananarivo,Madagascar,capital-world
15762,Paramaribo,Suriname,Apia,Samoa,capital-world
15761,Paris,France,Podgorica,Montenegro,capital-world
15760,Paris,France,Quito,Ecuador,capital-world
15759,Paris,France,Rabat,Morocco,capital-world
15758,Paris,France,Riga,Latvia,capital-world
15757,Paris,France,Rome,Italy,capital-world
15756,Paris,France,Roseau,Dominica,capital-world
15755,Paris,France,Santiago,Chile,capital-world
15754,Paris,France,Skopje,Macedonia,capital-world
15753,Paris,France,Sofia,Bulgaria,capital-world
15752,Paris,France,Stockholm,Sweden,capital-world
15751,Paris,France,Suva,Fiji,capital-world
15750,Paris,France,Taipei,Taiwan,capital-world
15749,Paris,France,Tallinn,Estonia,capital-world
15748,Paris,France,Tashkent,Uzbekistan,capital-world
15747,Paris,France,Tbilisi,Georgia,capital-world
15746,Paris,France,Tegucigalpa,Honduras,capital-world
15745,Paris,France,Tehran,Iran,capital-world
15744,Paris,France,Thimphu,Bhutan,capital-world
15743,Paris,France,Tirana,Albania,capital-world
15742,Paris,France,Tokyo,Japan,capital-world
15741,Paris,France,Tripoli,Libya,capital-world
15740,Paris,France,Tunis,Tunisia,capital-world
15739,Paris,France,Vaduz,Liechtenstein,capital-world
15738,Paris,France,Valletta,Malta,capital-world
15737,Paris,France,Vienna,Austria,capital-world
15736,Paris,France,Vientiane,Laos,capital-world
15735,Paris,France,Vilnius,Lithuania,capital-world
15734,Paris,France,Warsaw,Poland,capital-world
15733,Paris,France,Windhoek,Namibia,capital-world
15732,Paris,France,Yerevan,Armenia,capital-world
15731,Paris,France,Zagreb,Croatia,capital-world
15730,Paris,France,Abuja,Nigeria,capital-world
15729,Paris,France,Accra,Ghana,capital-world
15728,Paris,France,Algiers,Algeria,capital-world
15727,Paris,France,Amman,Jordan,capital-world
15726,Paris,France,Ankara,Turkey,capital-world
15725,Paris,France,Antananarivo,Madagascar,capital-world
15724,Paris,France,Apia,Samoa,capital-world
15723,Paris,France,Ashgabat,Turkmenistan,capital-world
15722,Podgorica,Montenegro,Quito,Ecuador,capital-world
15721,Podgorica,Montenegro,Rabat,Morocco,capital-world
15720,Podgorica,Montenegro,Riga,Latvia,capital-world
15719,Podgorica,Montenegro,Rome,Italy,capital-world
15718,Podgorica,Montenegro,Roseau,Dominica,capital-world
15717,Podgorica,Montenegro,Santiago,Chile,capital-world
15716,Podgorica,Montenegro,Skopje,Macedonia,capital-world
15715,Podgorica,Montenegro,Sofia,Bulgaria,capital-world
15714,Podgorica,Montenegro,Stockholm,Sweden,capital-world
15713,Podgorica,Montenegro,Suva,Fiji,capital-world
15712,Podgorica,Montenegro,Taipei,Taiwan,capital-world
15711,Podgorica,Montenegro,Tallinn,Estonia,capital-world
15710,Podgorica,Montenegro,Tashkent,Uzbekistan,capital-world
15709,Podgorica,Montenegro,Tbilisi,Georgia,capital-world
15708,Podgorica,Montenegro,Tegucigalpa,Honduras,capital-world
15707,Podgorica,Montenegro,Tehran,Iran,capital-world
15706,Podgorica,Montenegro,Thimphu,Bhutan,capital-world
15705,Podgorica,Montenegro,Tirana,Albania,capital-world
15704,Podgorica,Montenegro,Tokyo,Japan,capital-world
15703,Podgorica,Montenegro,Tripoli,Libya,capital-world
15702,Podgorica,Montenegro,Tunis,Tunisia,capital-world
15701,Podgorica,Montenegro,Vaduz,Liechtenstein,capital-world
15700,Podgorica,Montenegro,Valletta,Malta,capital-world
15699,Podgorica,Montenegro,Vienna,Austria,capital-world
15698,Podgorica,Montenegro,Vientiane,Laos,capital-world
15697,Podgorica,Montenegro,Vilnius,Lithuania,capital-world
15696,Podgorica,Montenegro,Warsaw,Poland,capital-world
15695,Podgorica,Montenegro,Windhoek,Namibia,capital-world
15694,Podgorica,Montenegro,Yerevan,Armenia,capital-world
15693,Podgorica,Montenegro,Zagreb,Croatia,capital-world
15692,Podgorica,Montenegro,Abuja,Nigeria,capital-world
15691,Podgorica,Montenegro,Accra,Ghana,capital-world
15690,Podgorica,Montenegro,Algiers,Algeria,capital-world
15689,Podgorica,Montenegro,Amman,Jordan,capital-world
15688,Podgorica,Montenegro,Ankara,Turkey,capital-world
15687,Podgorica,Montenegro,Antananarivo,Madagascar,capital-world
15686,Podgorica,Montenegro,Apia,Samoa,capital-world
15685,Podgorica,Montenegro,Ashgabat,Turkmenistan,capital-world
15684,Podgorica,Montenegro,Asmara,Eritrea,capital-world
15683,Quito,Ecuador,Rabat,Morocco,capital-world
15682,Quito,Ecuador,Riga,Latvia,capital-world
15681,Quito,Ecuador,Rome,Italy,capital-world
15680,Quito,Ecuador,Roseau,Dominica,capital-world
15679,Quito,Ecuador,Santiago,Chile,capital-world
15678,Quito,Ecuador,Skopje,Macedonia,capital-world
15677,Quito,Ecuador,Sofia,Bulgaria,capital-world
15676,Quito,Ecuador,Stockholm,Sweden,capital-world
15675,Quito,Ecuador,Suva,Fiji,capital-world
15674,Quito,Ecuador,Taipei,Taiwan,capital-world
15673,Quito,Ecuador,Tallinn,Estonia,capital-world
15672,Quito,Ecuador,Tashkent,Uzbekistan,capital-world
15671,Quito,Ecuador,Tbilisi,Georgia,capital-world
15670,Quito,Ecuador,Tegucigalpa,Honduras,capital-world
15669,Quito,Ecuador,Tehran,Iran,capital-world
15668,Quito,Ecuador,Thimphu,Bhutan,capital-world
15667,Quito,Ecuador,Tirana,Albania,capital-world
15666,Quito,Ecuador,Tokyo,Japan,capital-world
15665,Quito,Ecuador,Tripoli,Libya,capital-world
15664,Quito,Ecuador,Tunis,Tunisia,capital-world
15663,Quito,Ecuador,Vaduz,Liechtenstein,capital-world
15662,Quito,Ecuador,Valletta,Malta,capital-world
15661,Quito,Ecuador,Vienna,Austria,capital-world
15660,Quito,Ecuador,Vientiane,Laos,capital-world
15659,Quito,Ecuador,Vilnius,Lithuania,capital-world
15658,Quito,Ecuador,Warsaw,Poland,capital-world
15657,Quito,Ecuador,Windhoek,Namibia,capital-world
15656,Quito,Ecuador,Yerevan,Armenia,capital-world
15655,Quito,Ecuador,Zagreb,Croatia,capital-world
15654,Quito,Ecuador,Abuja,Nigeria,capital-world
15653,Quito,Ecuador,Accra,Ghana,capital-world
15652,Quito,Ecuador,Algiers,Algeria,capital-world
15651,Quito,Ecuador,Amman,Jordan,capital-world
15650,Quito,Ecuador,Ankara,Turkey,capital-world
15649,Quito,Ecuador,Antananarivo,Madagascar,capital-world
15648,Quito,Ecuador,Apia,Samoa,capital-world
15647,Quito,Ecuador,Ashgabat,Turkmenistan,capital-world
15646,Quito,Ecuador,Asmara,Eritrea,capital-world
15645,Quito,Ecuador,Astana,Kazakhstan,capital-world
15644,Rabat,Morocco,Riga,Latvia,capital-world
15643,Rabat,Morocco,Rome,Italy,capital-world
15642,Rabat,Morocco,Roseau,Dominica,capital-world
15641,Rabat,Morocco,Santiago,Chile,capital-world
15640,Rabat,Morocco,Skopje,Macedonia,capital-world
15639,Rabat,Morocco,Sofia,Bulgaria,capital-world
15638,Rabat,Morocco,Stockholm,Sweden,capital-world
15637,Rabat,Morocco,Suva,Fiji,capital-world
15636,Rabat,Morocco,Taipei,Taiwan,capital-world
15635,Rabat,Morocco,Tallinn,Estonia,capital-world
15634,Rabat,Morocco,Tashkent,Uzbekistan,capital-world
15633,Rabat,Morocco,Tbilisi,Georgia,capital-world
15632,Rabat,Morocco,Tegucigalpa,Honduras,capital-world
15631,Rabat,Morocco,Tehran,Iran,capital-world
15630,Rabat,Morocco,Thimphu,Bhutan,capital-world
15629,Rabat,Morocco,Tirana,Albania,capital-world
15628,Rabat,Morocco,Tokyo,Japan,capital-world
15627,Rabat,Morocco,Tripoli,Libya,capital-world
15626,Rabat,Morocco,Tunis,Tunisia,capital-world
15625,Rabat,Morocco,Vaduz,Liechtenstein,capital-world
15624,Rabat,Morocco,Valletta,Malta,capital-world
15623,Rabat,Morocco,Vienna,Austria,capital-world
15622,Rabat,Morocco,Vientiane,Laos,capital-world
15621,Rabat,Morocco,Vilnius,Lithuania,capital-world
15620,Rabat,Morocco,Warsaw,Poland,capital-world
15619,Rabat,Morocco,Windhoek,Namibia,capital-world
15618,Rabat,Morocco,Yerevan,Armenia,capital-world
15617,Rabat,Morocco,Zagreb,Croatia,capital-world
15616,Rabat,Morocco,Abuja,Nigeria,capital-world
15615,Rabat,Morocco,Accra,Ghana,capital-world
15614,Rabat,Morocco,Algiers,Algeria,capital-world
15613,Rabat,Morocco,Amman,Jordan,capital-world
15612,Rabat,Morocco,Ankara,Turkey,capital-world
15611,Rabat,Morocco,Antananarivo,Madagascar,capital-world
15610,Rabat,Morocco,Apia,Samoa,capital-world
15609,Rabat,Morocco,Ashgabat,Turkmenistan,capital-world
15608,Rabat,Morocco,Asmara,Eritrea,capital-world
15607,Rabat,Morocco,Astana,Kazakhstan,capital-world
15606,Rabat,Morocco,Athens,Greece,capital-world
15605,Riga,Latvia,Rome,Italy,capital-world
15604,Riga,Latvia,Roseau,Dominica,capital-world
15603,Riga,Latvia,Santiago,Chile,capital-world
15602,Riga,Latvia,Skopje,Macedonia,capital-world
15601,Riga,Latvia,Sofia,Bulgaria,capital-world
15600,Riga,Latvia,Stockholm,Sweden,capital-world
15599,Riga,Latvia,Suva,Fiji,capital-world
15598,Riga,Latvia,Taipei,Taiwan,capital-world
15597,Riga,Latvia,Tallinn,Estonia,capital-world
15596,Riga,Latvia,Tashkent,Uzbekistan,capital-world
15595,Riga,Latvia,Tbilisi,Georgia,capital-world
15594,Riga,Latvia,Tegucigalpa,Honduras,capital-world
15593,Riga,Latvia,Tehran,Iran,capital-world
15592,Riga,Latvia,Thimphu,Bhutan,capital-world
15591,Riga,Latvia,Tirana,Albania,capital-world
15590,Riga,Latvia,Tokyo,Japan,capital-world
15589,Riga,Latvia,Tripoli,Libya,capital-world
15588,Riga,Latvia,Tunis,Tunisia,capital-world
15587,Riga,Latvia,Vaduz,Liechtenstein,capital-world
15586,Riga,Latvia,Valletta,Malta,capital-world
15585,Riga,Latvia,Vienna,Austria,capital-world
15584,Riga,Latvia,Vientiane,Laos,capital-world
15583,Riga,Latvia,Vilnius,Lithuania,capital-world
15582,Riga,Latvia,Warsaw,Poland,capital-world
15581,Riga,Latvia,Windhoek,Namibia,capital-world
15580,Riga,Latvia,Yerevan,Armenia,capital-world
15579,Riga,Latvia,Zagreb,Croatia,capital-world
15578,Riga,Latvia,Abuja,Nigeria,capital-world
15577,Riga,Latvia,Accra,Ghana,capital-world
15576,Riga,Latvia,Algiers,Algeria,capital-world
15575,Riga,Latvia,Amman,Jordan,capital-world
15574,Riga,Latvia,Ankara,Turkey,capital-world
15573,Riga,Latvia,Antananarivo,Madagascar,capital-world
15572,Riga,Latvia,Apia,Samoa,capital-world
15571,Riga,Latvia,Ashgabat,Turkmenistan,capital-world
15570,Riga,Latvia,Asmara,Eritrea,capital-world
15569,Riga,Latvia,Astana,Kazakhstan,capital-world
15568,Riga,Latvia,Athens,Greece,capital-world
15567,Riga,Latvia,Baghdad,Iraq,capital-world
15566,Rome,Italy,Roseau,Dominica,capital-world
15565,Rome,Italy,Santiago,Chile,capital-world
15564,Rome,Italy,Skopje,Macedonia,capital-world
15563,Rome,Italy,Sofia,Bulgaria,capital-world
15562,Rome,Italy,Stockholm,Sweden,capital-world
